product_id,name,price
91,Cuscino memory foam,191.88
33,frigorifero,70.02
16,tablet,38.04
6,scarpe,28.09
52,Aspirapolvere robot,176.72
72,Macchina fotografica digitale,114.99
96,Vino rosso pregiato,43.09
21,bicicletta,64.26
34,tostapane,21.55
90,Kit per il trucco,142.18
85,Ombrello pieghevole,34.38
81,Pentola a pressione,127.63
96,Vino rosso pregiato,43.09
57,Frigorifero doppia porta,111.0
53,Macchina da caffè,13.44
31,ventola,59.49
12,collana,108.69
73,Tavolo da pranzo,184.99
30,radiatore,38.31
14,pantaloni,58.35
32,trapano,184.23
90,Kit per il trucco,142.18
42,tazza,71.68
32,trapano,184.23
83,Orologio da parete,47.52
95,Lavastoviglie,92.05
52,Aspirapolvere robot,176.72
2,cellulare,88.67
10,occhiali,25.77
81,Pentola a pressione,127.63
86,Olio di oliva extra vergine,1.41
88,Set di posate in acciaio inox,165.51
43,tavolo,96.54
29,macchina fotografica,45.89
95,Lavastoviglie,92.05
48,Auricolari wireless,51.13
63,Macchina per il fitness,69.59
96,Vino rosso pregiato,43.09
51,Forno a microonde,85.62
82,Portatile,51.34
20,tappeto,144.36
78,Tappeto persiano,170.19
75,Altoparlante Bluetooth,95.17
40,forchetta,10.2
41,coltello,172.48
61,Borsa da viaggio,184.47
56,Giocattoli per bambini,139.75
46,letto,192.89
73,Tavolo da pranzo,184.99
72,Macchina fotografica digitale,114.99
81,Pentola a pressione,127.63
12,collana,108.69
62,Cuffie Bluetooth,101.36
88,Set di posate in acciaio inox,165.51
45,divano,76.25
25,telecamera,191.07
47,lampada,18.76
19,frullatore,178.2
88,Set di posate in acciaio inox,165.51
70,Libri per bambini,86.68
37,piatto,151.74
77,Lavatrice,51.36
56,Giocattoli per bambini,139.75
16,tablet,38.04
50,Stampante laser,192.34
13,maglia,159.38
47,lampada,18.76
54,Tablet Android,22.77
93,Videoproiettore HD,20.92
37,piatto,151.74
2,cellulare,88.67
9,televisore,189.85
74,Abbigliamento sportivo,59.94
37,piatto,151.74
65,Piumino,195.29
33,frigorifero,70.02
70,Libri per bambini,86.68
28,radio,58.1
90,Kit per il trucco,142.18
80,Fornello a gas,104.06
66,Sedia da ufficio,144.03
25,telecamera,191.07
86,Olio di oliva extra vergine,1.41
80,Fornello a gas,104.06
23,ventilatore,60.09
69,Scarpe da ginnastica,26.0
97,Smartwatch,44.1
21,bicicletta,64.26
36,cuffie,102.43
75,Altoparlante Bluetooth,95.17
88,Set di posate in acciaio inox,165.51
21,bicicletta,64.26
32,trapano,184.23
24,occhiali da sole,34.37
13,maglia,159.38
76,Letto a baldacchino,16.05
26,microfono,6.71
55,Monitor PC,56.1
48,Auricolari wireless,51.13
94,Valigia rigida,111.65
57,Frigorifero doppia porta,111.0
26,microfono,6.71
64,Videocamera HD,195.26
18,ocarina,51.37
21,bicicletta,64.26
72,Macchina fotografica digitale,114.99
82,Portatile,51.34
39,cucchiaio,36.51
43,tavolo,96.54
42,tazza,71.68
93,Videoproiettore HD,20.92
90,Kit per il trucco,142.18
19,frullatore,178.2
96,Vino rosso pregiato,43.09
42,tazza,71.68
55,Monitor PC,56.1
49,Videogiochi,5.53
51,Forno a microonde,85.62
24,occhiali da sole,34.37
19,frullatore,178.2
54,Tablet Android,22.77
31,ventola,59.49
11,bracciale,53.8
28,radio,58.1
49,Videogiochi,5.53
86,Olio di oliva extra vergine,1.41
29,macchina fotografica,45.89
46,letto,192.89
84,Pantaloni in jeans,148.12
10,occhiali,25.77
60,Tostapane,48.14
39,cucchiaio,36.51
41,coltello,172.48
39,cucchiaio,36.51
49,Videogiochi,5.53
23,ventilatore,60.09
48,Auricolari wireless,51.13
65,Piumino,195.29
91,Cuscino memory foam,191.88
22,stampante,16.67
61,Borsa da viaggio,184.47
63,Macchina per il fitness,69.59
70,Libri per bambini,86.68
50,Stampante laser,192.34
21,bicicletta,64.26
96,Vino rosso pregiato,43.09
91,Cuscino memory foam,191.88
21,bicicletta,64.26
55,Monitor PC,56.1
77,Lavatrice,51.36
86,Olio di oliva extra vergine,1.41
10,occhiali,25.77
78,Tappeto persiano,170.19
32,trapano,184.23
89,Tavolo da gioco,101.82
93,Videoproiettore HD,20.92
1,palla,153.46
13,maglia,159.38
50,Stampante laser,192.34
42,tazza,71.68
61,Borsa da viaggio,184.47
5,orologio,167.94
40,forchetta,10.2
54,Tablet Android,22.77
10,occhiali,25.77
2,cellulare,88.67
13,maglia,159.38
41,coltello,172.48
33,frigorifero,70.02
9,televisore,189.85
20,tappeto,144.36
30,radiatore,38.31
59,Smart TV 4K,133.85
8,giocattolo,164.21
72,Macchina fotografica digitale,114.99
76,Letto a baldacchino,16.05
18,ocarina,51.37
31,ventola,59.49
90,Kit per il trucco,142.18
50,Stampante laser,192.34
96,Vino rosso pregiato,43.09
53,Macchina da caffè,13.44
88,Set di posate in acciaio inox,165.51
32,trapano,184.23
96,Vino rosso pregiato,43.09
80,Fornello a gas,104.06
60,Tostapane,48.14
81,Pentola a pressione,127.63
94,Valigia rigida,111.65
76,Letto a baldacchino,16.05
73,Tavolo da pranzo,184.99
82,Portatile,51.34
36,cuffie,102.43
78,Tappeto persiano,170.19
81,Pentola a pressione,127.63
36,cuffie,102.43
88,Set di posate in acciaio inox,165.51
81,Pentola a pressione,127.63
10,occhiali,25.77
92,Pantofole da casa,108.96
84,Pantaloni in jeans,148.12
49,Videogiochi,5.53
9,televisore,189.85
25,telecamera,191.07
67,Bicicletta da corsa,7.68
11,bracciale,53.8
62,Cuffie Bluetooth,101.36
48,Auricolari wireless,51.13
12,collana,108.69
88,Set di posate in acciaio inox,165.51
21,bicicletta,64.26
45,divano,76.25
23,ventilatore,60.09
31,ventola,59.49
1,palla,153.46
9,televisore,189.85
80,Fornello a gas,104.06
46,letto,192.89
38,bicchiere,183.59
69,Scarpe da ginnastica,26.0
46,letto,192.89
95,Lavastoviglie,92.05
19,frullatore,178.2
12,collana,108.69
6,scarpe,28.09
62,Cuffie Bluetooth,101.36
73,Tavolo da pranzo,184.99
18,ocarina,51.37
80,Fornello a gas,104.06
27,altoparlante,169.69
30,radiatore,38.31
44,sedia,128.47
96,Vino rosso pregiato,43.09
32,trapano,184.23
57,Frigorifero doppia porta,111.0
83,Orologio da parete,47.52
65,Piumino,195.29
12,collana,108.69
75,Altoparlante Bluetooth,95.17
2,cellulare,88.67
35,forno,74.03
19,frullatore,178.2
48,Auricolari wireless,51.13
35,forno,74.03
73,Tavolo da pranzo,184.99
39,cucchiaio,36.51
10,occhiali,25.77
63,Macchina per il fitness,69.59
7,borsa,138.96
94,Valigia rigida,111.65
5,orologio,167.94
94,Valigia rigida,111.65
18,ocarina,51.37
5,orologio,167.94
52,Aspirapolvere robot,176.72
61,Borsa da viaggio,184.47
15,automobile,27.85
8,giocattolo,164.21
18,ocarina,51.37
65,Piumino,195.29
38,bicchiere,183.59
93,Videoproiettore HD,20.92
92,Pantofole da casa,108.96
30,radiatore,38.31
73,Tavolo da pranzo,184.99
39,cucchiaio,36.51
27,altoparlante,169.69
7,borsa,138.96
70,Libri per bambini,86.68
57,Frigorifero doppia porta,111.0
21,bicicletta,64.26
16,tablet,38.04
42,tazza,71.68
89,Tavolo da gioco,101.82
33,frigorifero,70.02
34,tostapane,21.55
96,Vino rosso pregiato,43.09
19,frullatore,178.2
16,tablet,38.04
85,Ombrello pieghevole,34.38
48,Auricolari wireless,51.13
69,Scarpe da ginnastica,26.0
45,divano,76.25
32,trapano,184.23
5,orologio,167.94
75,Altoparlante Bluetooth,95.17
95,Lavastoviglie,92.05
40,forchetta,10.2
47,lampada,18.76
15,automobile,27.85
7,borsa,138.96
72,Macchina fotografica digitale,114.99
22,stampante,16.67
54,Tablet Android,22.77
15,automobile,27.85
32,trapano,184.23
3,computer,150.54
32,trapano,184.23
19,frullatore,178.2
1,palla,153.46
72,Macchina fotografica digitale,114.99
41,coltello,172.48
37,piatto,151.74
30,radiatore,38.31
55,Monitor PC,56.1
40,forchetta,10.2
55,Monitor PC,56.1
75,Altoparlante Bluetooth,95.17
6,scarpe,28.09
76,Letto a baldacchino,16.05
28,radio,58.1
32,trapano,184.23
96,Vino rosso pregiato,43.09
28,radio,58.1
27,altoparlante,169.69
76,Letto a baldacchino,16.05
73,Tavolo da pranzo,184.99
27,altoparlante,169.69
6,scarpe,28.09
44,sedia,128.47
1,palla,153.46
79,Penna stilografica,54.4
58,Telefono cellulare,198.63
79,Penna stilografica,54.4
2,cellulare,88.67
15,automobile,27.85
20,tappeto,144.36
8,giocattolo,164.21
58,Telefono cellulare,198.63
64,Videocamera HD,195.26
65,Piumino,195.29
73,Tavolo da pranzo,184.99
41,coltello,172.48
48,Auricolari wireless,51.13
53,Macchina da caffè,13.44
60,Tostapane,48.14
4,libro,94.98
59,Smart TV 4K,133.85
39,cucchiaio,36.51
37,piatto,151.74
75,Altoparlante Bluetooth,95.17
25,telecamera,191.07
32,trapano,184.23
36,cuffie,102.43
84,Pantaloni in jeans,148.12
46,letto,192.89
50,Stampante laser,192.34
34,tostapane,21.55
63,Macchina per il fitness,69.59
32,trapano,184.23
42,tazza,71.68
55,Monitor PC,56.1
19,frullatore,178.2
45,divano,76.25
34,tostapane,21.55
62,Cuffie Bluetooth,101.36
95,Lavastoviglie,92.05
90,Kit per il trucco,142.18
53,Macchina da caffè,13.44
9,televisore,189.85
39,cucchiaio,36.51
71,Telefono cordless,38.92
46,letto,192.89
70,Libri per bambini,86.68
10,occhiali,25.77
40,forchetta,10.2
30,radiatore,38.31
20,tappeto,144.36
56,Giocattoli per bambini,139.75
91,Cuscino memory foam,191.88
35,forno,74.03
42,tazza,71.68
41,coltello,172.48
85,Ombrello pieghevole,34.38
42,tazza,71.68
7,borsa,138.96
85,Ombrello pieghevole,34.38
62,Cuffie Bluetooth,101.36
9,televisore,189.85
26,microfono,6.71
55,Monitor PC,56.1
69,Scarpe da ginnastica,26.0
21,bicicletta,64.26
59,Smart TV 4K,133.85
38,bicchiere,183.59
55,Monitor PC,56.1
49,Videogiochi,5.53
73,Tavolo da pranzo,184.99
53,Macchina da caffè,13.44
48,Auricolari wireless,51.13
60,Tostapane,48.14
70,Libri per bambini,86.68
55,Monitor PC,56.1
55,Monitor PC,56.1
33,frigorifero,70.02
73,Tavolo da pranzo,184.99
85,Ombrello pieghevole,34.38
96,Vino rosso pregiato,43.09
66,Sedia da ufficio,144.03
79,Penna stilografica,54.4
76,Letto a baldacchino,16.05
40,forchetta,10.2
90,Kit per il trucco,142.18
3,computer,150.54
91,Cuscino memory foam,191.88
83,Orologio da parete,47.52
94,Valigia rigida,111.65
93,Videoproiettore HD,20.92
65,Piumino,195.29
64,Videocamera HD,195.26
85,Ombrello pieghevole,34.38
7,borsa,138.96
67,Bicicletta da corsa,7.68
27,altoparlante,169.69
90,Kit per il trucco,142.18
42,tazza,71.68
3,computer,150.54
85,Ombrello pieghevole,34.38
80,Fornello a gas,104.06
10,occhiali,25.77
94,Valigia rigida,111.65
32,trapano,184.23
60,Tostapane,48.14
54,Tablet Android,22.77
82,Portatile,51.34
12,collana,108.69
56,Giocattoli per bambini,139.75
29,macchina fotografica,45.89
20,tappeto,144.36
30,radiatore,38.31
44,sedia,128.47
89,Tavolo da gioco,101.82
64,Videocamera HD,195.26
48,Auricolari wireless,51.13
16,tablet,38.04
26,microfono,6.71
62,Cuffie Bluetooth,101.36
10,occhiali,25.77
22,stampante,16.67
53,Macchina da caffè,13.44
11,bracciale,53.8
22,stampante,16.67
58,Telefono cellulare,198.63
11,bracciale,53.8
97,Smartwatch,44.1
88,Set di posate in acciaio inox,165.51
57,Frigorifero doppia porta,111.0
24,occhiali da sole,34.37
72,Macchina fotografica digitale,114.99
59,Smart TV 4K,133.85
26,microfono,6.71
57,Frigorifero doppia porta,111.0
77,Lavatrice,51.36
88,Set di posate in acciaio inox,165.51
27,altoparlante,169.69
78,Tappeto persiano,170.19
78,Tappeto persiano,170.19
35,forno,74.03
18,ocarina,51.37
38,bicchiere,183.59
22,stampante,16.67
82,Portatile,51.34
27,altoparlante,169.69
21,bicicletta,64.26
48,Auricolari wireless,51.13
21,bicicletta,64.26
81,Pentola a pressione,127.63
85,Ombrello pieghevole,34.38
64,Videocamera HD,195.26
46,letto,192.89
23,ventilatore,60.09
47,lampada,18.76
71,Telefono cordless,38.92
56,Giocattoli per bambini,139.75
44,sedia,128.47
91,Cuscino memory foam,191.88
32,trapano,184.23
10,occhiali,25.77
22,stampante,16.67
25,telecamera,191.07
53,Macchina da caffè,13.44
9,televisore,189.85
41,coltello,172.48
92,Pantofole da casa,108.96
5,orologio,167.94
96,Vino rosso pregiato,43.09
6,scarpe,28.09
45,divano,76.25
80,Fornello a gas,104.06
12,collana,108.69
54,Tablet Android,22.77
52,Aspirapolvere robot,176.72
92,Pantofole da casa,108.96
85,Ombrello pieghevole,34.38
91,Cuscino memory foam,191.88
88,Set di posate in acciaio inox,165.51
74,Abbigliamento sportivo,59.94
26,microfono,6.71
9,televisore,189.85
26,microfono,6.71
33,frigorifero,70.02
25,telecamera,191.07
24,occhiali da sole,34.37
55,Monitor PC,56.1
69,Scarpe da ginnastica,26.0
47,lampada,18.76
28,radio,58.1
97,Smartwatch,44.1
77,Lavatrice,51.36
31,ventola,59.49
2,cellulare,88.67
70,Libri per bambini,86.68
18,ocarina,51.37
39,cucchiaio,36.51
71,Telefono cordless,38.92
86,Olio di oliva extra vergine,1.41
79,Penna stilografica,54.4
41,coltello,172.48
14,pantaloni,58.35
2,cellulare,88.67
37,piatto,151.74
90,Kit per il trucco,142.18
54,Tablet Android,22.77
90,Kit per il trucco,142.18
65,Piumino,195.29
48,Auricolari wireless,51.13
38,bicchiere,183.59
24,occhiali da sole,34.37
80,Fornello a gas,104.06
65,Piumino,195.29
7,borsa,138.96
12,collana,108.69
50,Stampante laser,192.34
62,Cuffie Bluetooth,101.36
83,Orologio da parete,47.52
51,Forno a microonde,85.62
9,televisore,189.85
27,altoparlante,169.69
30,radiatore,38.31
75,Altoparlante Bluetooth,95.17
43,tavolo,96.54
22,stampante,16.67
44,sedia,128.47
64,Videocamera HD,195.26
72,Macchina fotografica digitale,114.99
24,occhiali da sole,34.37
26,microfono,6.71
76,Letto a baldacchino,16.05
49,Videogiochi,5.53
82,Portatile,51.34
80,Fornello a gas,104.06
18,ocarina,51.37
10,occhiali,25.77
68,Orologio da polso,140.49
66,Sedia da ufficio,144.03
20,tappeto,144.36
59,Smart TV 4K,133.85
71,Telefono cordless,38.92
89,Tavolo da gioco,101.82
61,Borsa da viaggio,184.47
48,Auricolari wireless,51.13
2,cellulare,88.67
44,sedia,128.47
7,borsa,138.96
72,Macchina fotografica digitale,114.99
21,bicicletta,64.26
32,trapano,184.23
82,Portatile,51.34
39,cucchiaio,36.51
78,Tappeto persiano,170.19
4,libro,94.98
83,Orologio da parete,47.52
34,tostapane,21.55
1,palla,153.46
8,giocattolo,164.21
6,scarpe,28.09
72,Macchina fotografica digitale,114.99
23,ventilatore,60.09
65,Piumino,195.29
38,bicchiere,183.59
19,frullatore,178.2
4,libro,94.98
96,Vino rosso pregiato,43.09
50,Stampante laser,192.34
84,Pantaloni in jeans,148.12
36,cuffie,102.43
26,microfono,6.71
14,pantaloni,58.35
57,Frigorifero doppia porta,111.0
10,occhiali,25.77
44,sedia,128.47
55,Monitor PC,56.1
41,coltello,172.48
66,Sedia da ufficio,144.03
5,orologio,167.94
20,tappeto,144.36
59,Smart TV 4K,133.85
69,Scarpe da ginnastica,26.0
22,stampante,16.67
94,Valigia rigida,111.65
6,scarpe,28.09
67,Bicicletta da corsa,7.68
62,Cuffie Bluetooth,101.36
7,borsa,138.96
94,Valigia rigida,111.65
22,stampante,16.67
87,Set di pentole antiaderenti,20.89
54,Tablet Android,22.77
31,ventola,59.49
53,Macchina da caffè,13.44
18,ocarina,51.37
29,macchina fotografica,45.89
51,Forno a microonde,85.62
92,Pantofole da casa,108.96
38,bicchiere,183.59
72,Macchina fotografica digitale,114.99
57,Frigorifero doppia porta,111.0
71,Telefono cordless,38.92
81,Pentola a pressione,127.63
64,Videocamera HD,195.26
56,Giocattoli per bambini,139.75
29,macchina fotografica,45.89
90,Kit per il trucco,142.18
96,Vino rosso pregiato,43.09
84,Pantaloni in jeans,148.12
18,ocarina,51.37
28,radio,58.1
2,cellulare,88.67
9,televisore,189.85
26,microfono,6.71
68,Orologio da polso,140.49
22,stampante,16.67
92,Pantofole da casa,108.96
46,letto,192.89
21,bicicletta,64.26
85,Ombrello pieghevole,34.38
21,bicicletta,64.26
46,letto,192.89
2,cellulare,88.67
39,cucchiaio,36.51
29,macchina fotografica,45.89
54,Tablet Android,22.77
68,Orologio da polso,140.49
52,Aspirapolvere robot,176.72
73,Tavolo da pranzo,184.99
67,Bicicletta da corsa,7.68
71,Telefono cordless,38.92
77,Lavatrice,51.36
9,televisore,189.85
44,sedia,128.47
25,telecamera,191.07
79,Penna stilografica,54.4
12,collana,108.69
41,coltello,172.48
20,tappeto,144.36
37,piatto,151.74
46,letto,192.89
67,Bicicletta da corsa,7.68
91,Cuscino memory foam,191.88
49,Videogiochi,5.53
50,Stampante laser,192.34
94,Valigia rigida,111.65
45,divano,76.25
20,tappeto,144.36
60,Tostapane,48.14
9,televisore,189.85
93,Videoproiettore HD,20.92
63,Macchina per il fitness,69.59
55,Monitor PC,56.1
52,Aspirapolvere robot,176.72
8,giocattolo,164.21
12,collana,108.69
51,Forno a microonde,85.62
97,Smartwatch,44.1
20,tappeto,144.36
67,Bicicletta da corsa,7.68
31,ventola,59.49
37,piatto,151.74
74,Abbigliamento sportivo,59.94
19,frullatore,178.2
83,Orologio da parete,47.52
90,Kit per il trucco,142.18
36,cuffie,102.43
59,Smart TV 4K,133.85
10,occhiali,25.77
89,Tavolo da gioco,101.82
40,forchetta,10.2
52,Aspirapolvere robot,176.72
93,Videoproiettore HD,20.92
47,lampada,18.76
20,tappeto,144.36
6,scarpe,28.09
45,divano,76.25
10,occhiali,25.77
93,Videoproiettore HD,20.92
21,bicicletta,64.26
17,console,54.92
29,macchina fotografica,45.89
59,Smart TV 4K,133.85
26,microfono,6.71
61,Borsa da viaggio,184.47
22,stampante,16.67
5,orologio,167.94
50,Stampante laser,192.34
63,Macchina per il fitness,69.59
74,Abbigliamento sportivo,59.94
24,occhiali da sole,34.37
10,occhiali,25.77
61,Borsa da viaggio,184.47
46,letto,192.89
73,Tavolo da pranzo,184.99
66,Sedia da ufficio,144.03
24,occhiali da sole,34.37
77,Lavatrice,51.36
94,Valigia rigida,111.65
19,frullatore,178.2
63,Macchina per il fitness,69.59
52,Aspirapolvere robot,176.72
33,frigorifero,70.02
58,Telefono cellulare,198.63
68,Orologio da polso,140.49
30,radiatore,38.31
42,tazza,71.68
92,Pantofole da casa,108.96
25,telecamera,191.07
9,televisore,189.85
54,Tablet Android,22.77
46,letto,192.89
54,Tablet Android,22.77
70,Libri per bambini,86.68
25,telecamera,191.07
87,Set di pentole antiaderenti,20.89
3,computer,150.54
70,Libri per bambini,86.68
96,Vino rosso pregiato,43.09
72,Macchina fotografica digitale,114.99
31,ventola,59.49
10,occhiali,25.77
43,tavolo,96.54
94,Valigia rigida,111.65
60,Tostapane,48.14
3,computer,150.54
30,radiatore,38.31
52,Aspirapolvere robot,176.72
21,bicicletta,64.26
58,Telefono cellulare,198.63
66,Sedia da ufficio,144.03
97,Smartwatch,44.1
21,bicicletta,64.26
96,Vino rosso pregiato,43.09
92,Pantofole da casa,108.96
25,telecamera,191.07
74,Abbigliamento sportivo,59.94
1,palla,153.46
4,libro,94.98
64,Videocamera HD,195.26
54,Tablet Android,22.77
11,bracciale,53.8
60,Tostapane,48.14
74,Abbigliamento sportivo,59.94
70,Libri per bambini,86.68
14,pantaloni,58.35
15,automobile,27.85
80,Fornello a gas,104.06
65,Piumino,195.29
82,Portatile,51.34
54,Tablet Android,22.77
37,piatto,151.74
54,Tablet Android,22.77
29,macchina fotografica,45.89
93,Videoproiettore HD,20.92
86,Olio di oliva extra vergine,1.41
12,collana,108.69
50,Stampante laser,192.34
33,frigorifero,70.02
29,macchina fotografica,45.89
55,Monitor PC,56.1
1,palla,153.46
70,Libri per bambini,86.68
81,Pentola a pressione,127.63
8,giocattolo,164.21
10,occhiali,25.77
87,Set di pentole antiaderenti,20.89
55,Monitor PC,56.1
35,forno,74.03
56,Giocattoli per bambini,139.75
45,divano,76.25
87,Set di pentole antiaderenti,20.89
25,telecamera,191.07
20,tappeto,144.36
44,sedia,128.47
58,Telefono cellulare,198.63
5,orologio,167.94
37,piatto,151.74
92,Pantofole da casa,108.96
35,forno,74.03
52,Aspirapolvere robot,176.72
94,Valigia rigida,111.65
94,Valigia rigida,111.65
77,Lavatrice,51.36
45,divano,76.25
47,lampada,18.76
23,ventilatore,60.09
37,piatto,151.74
45,divano,76.25
43,tavolo,96.54
51,Forno a microonde,85.62
34,tostapane,21.55
69,Scarpe da ginnastica,26.0
88,Set di posate in acciaio inox,165.51
49,Videogiochi,5.53
38,bicchiere,183.59
36,cuffie,102.43
21,bicicletta,64.26
75,Altoparlante Bluetooth,95.17
40,forchetta,10.2
30,radiatore,38.31
2,cellulare,88.67
63,Macchina per il fitness,69.59
32,trapano,184.23
1,palla,153.46
40,forchetta,10.2
91,Cuscino memory foam,191.88
85,Ombrello pieghevole,34.38
66,Sedia da ufficio,144.03
85,Ombrello pieghevole,34.38
44,sedia,128.47
94,Valigia rigida,111.65
61,Borsa da viaggio,184.47
62,Cuffie Bluetooth,101.36
37,piatto,151.74
19,frullatore,178.2
83,Orologio da parete,47.52
53,Macchina da caffè,13.44
49,Videogiochi,5.53
2,cellulare,88.67
38,bicchiere,183.59
10,occhiali,25.77
35,forno,74.03
83,Orologio da parete,47.52
71,Telefono cordless,38.92
17,console,54.92
51,Forno a microonde,85.62
97,Smartwatch,44.1
76,Letto a baldacchino,16.05
23,ventilatore,60.09
16,tablet,38.04
86,Olio di oliva extra vergine,1.41
84,Pantaloni in jeans,148.12
11,bracciale,53.8
29,macchina fotografica,45.89
62,Cuffie Bluetooth,101.36
32,trapano,184.23
53,Macchina da caffè,13.44
67,Bicicletta da corsa,7.68
74,Abbigliamento sportivo,59.94
40,forchetta,10.2
85,Ombrello pieghevole,34.38
85,Ombrello pieghevole,34.38
77,Lavatrice,51.36
57,Frigorifero doppia porta,111.0
34,tostapane,21.55
71,Telefono cordless,38.92
77,Lavatrice,51.36
21,bicicletta,64.26
67,Bicicletta da corsa,7.68
13,maglia,159.38
37,piatto,151.74
49,Videogiochi,5.53
56,Giocattoli per bambini,139.75
4,libro,94.98
53,Macchina da caffè,13.44
13,maglia,159.38
45,divano,76.25
58,Telefono cellulare,198.63
50,Stampante laser,192.34
56,Giocattoli per bambini,139.75
80,Fornello a gas,104.06
49,Videogiochi,5.53
25,telecamera,191.07
48,Auricolari wireless,51.13
39,cucchiaio,36.51
65,Piumino,195.29
1,palla,153.46
49,Videogiochi,5.53
31,ventola,59.49
25,telecamera,191.07
7,borsa,138.96
97,Smartwatch,44.1
68,Orologio da polso,140.49
88,Set di posate in acciaio inox,165.51
60,Tostapane,48.14
20,tappeto,144.36
34,tostapane,21.55
91,Cuscino memory foam,191.88
5,orologio,167.94
35,forno,74.03
7,borsa,138.96
72,Macchina fotografica digitale,114.99
73,Tavolo da pranzo,184.99
96,Vino rosso pregiato,43.09
1,palla,153.46
89,Tavolo da gioco,101.82
43,tavolo,96.54
28,radio,58.1
56,Giocattoli per bambini,139.75
8,giocattolo,164.21
31,ventola,59.49
29,macchina fotografica,45.89
33,frigorifero,70.02
95,Lavastoviglie,92.05
3,computer,150.54
88,Set di posate in acciaio inox,165.51
66,Sedia da ufficio,144.03
74,Abbigliamento sportivo,59.94
12,collana,108.69
76,Letto a baldacchino,16.05
22,stampante,16.67
33,frigorifero,70.02
60,Tostapane,48.14
72,Macchina fotografica digitale,114.99
14,pantaloni,58.35
65,Piumino,195.29
87,Set di pentole antiaderenti,20.89
45,divano,76.25
32,trapano,184.23
11,bracciale,53.8
71,Telefono cordless,38.92
54,Tablet Android,22.77
35,forno,74.03
21,bicicletta,64.26
9,televisore,189.85
55,Monitor PC,56.1
11,bracciale,53.8
11,bracciale,53.8
5,orologio,167.94
57,Frigorifero doppia porta,111.0
36,cuffie,102.43
8,giocattolo,164.21
13,maglia,159.38
28,radio,58.1
20,tappeto,144.36
29,macchina fotografica,45.89
90,Kit per il trucco,142.18
45,divano,76.25
23,ventilatore,60.09
4,libro,94.98
42,tazza,71.68
10,occhiali,25.77
76,Letto a baldacchino,16.05
47,lampada,18.76
62,Cuffie Bluetooth,101.36
15,automobile,27.85
12,collana,108.69
36,cuffie,102.43
54,Tablet Android,22.77
8,giocattolo,164.21
38,bicchiere,183.59
32,trapano,184.23
23,ventilatore,60.09
27,altoparlante,169.69
52,Aspirapolvere robot,176.72
38,bicchiere,183.59
90,Kit per il trucco,142.18
44,sedia,128.47
74,Abbigliamento sportivo,59.94
22,stampante,16.67
84,Pantaloni in jeans,148.12
89,Tavolo da gioco,101.82
83,Orologio da parete,47.52
47,lampada,18.76
7,borsa,138.96
21,bicicletta,64.26
40,forchetta,10.2
78,Tappeto persiano,170.19
48,Auricolari wireless,51.13
51,Forno a microonde,85.62
9,televisore,189.85
53,Macchina da caffè,13.44
95,Lavastoviglie,92.05
74,Abbigliamento sportivo,59.94
37,piatto,151.74
13,maglia,159.38
22,stampante,16.67
21,bicicletta,64.26
28,radio,58.1
13,maglia,159.38
31,ventola,59.49
16,tablet,38.04
47,lampada,18.76
73,Tavolo da pranzo,184.99
72,Macchina fotografica digitale,114.99
33,frigorifero,70.02
93,Videoproiettore HD,20.92
9,televisore,189.85
57,Frigorifero doppia porta,111.0
56,Giocattoli per bambini,139.75
89,Tavolo da gioco,101.82
27,altoparlante,169.69
30,radiatore,38.31
13,maglia,159.38
12,collana,108.69
73,Tavolo da pranzo,184.99
47,lampada,18.76
50,Stampante laser,192.34
33,frigorifero,70.02
79,Penna stilografica,54.4
63,Macchina per il fitness,69.59
48,Auricolari wireless,51.13
89,Tavolo da gioco,101.82
26,microfono,6.71
38,bicchiere,183.59
21,bicicletta,64.26
92,Pantofole da casa,108.96
42,tazza,71.68
45,divano,76.25
19,frullatore,178.2
34,tostapane,21.55
79,Penna stilografica,54.4
83,Orologio da parete,47.52
88,Set di posate in acciaio inox,165.51
21,bicicletta,64.26
70,Libri per bambini,86.68
52,Aspirapolvere robot,176.72
67,Bicicletta da corsa,7.68
17,console,54.92
80,Fornello a gas,104.06
91,Cuscino memory foam,191.88
63,Macchina per il fitness,69.59
50,Stampante laser,192.34
78,Tappeto persiano,170.19
46,letto,192.89
59,Smart TV 4K,133.85
96,Vino rosso pregiato,43.09
35,forno,74.03
91,Cuscino memory foam,191.88
7,borsa,138.96
10,occhiali,25.77
41,coltello,172.48
36,cuffie,102.43
45,divano,76.25
50,Stampante laser,192.34
40,forchetta,10.2
49,Videogiochi,5.53
89,Tavolo da gioco,101.82
86,Olio di oliva extra vergine,1.41
47,lampada,18.76
2,cellulare,88.67
48,Auricolari wireless,51.13
55,Monitor PC,56.1
35,forno,74.03
49,Videogiochi,5.53
24,occhiali da sole,34.37
31,ventola,59.49
79,Penna stilografica,54.4
35,forno,74.03
23,ventilatore,60.09
9,televisore,189.85
37,piatto,151.74
79,Penna stilografica,54.4
24,occhiali da sole,34.37
31,ventola,59.49
88,Set di posate in acciaio inox,165.51
9,televisore,189.85
21,bicicletta,64.26
46,letto,192.89
53,Macchina da caffè,13.44
55,Monitor PC,56.1
61,Borsa da viaggio,184.47
51,Forno a microonde,85.62
73,Tavolo da pranzo,184.99
67,Bicicletta da corsa,7.68
54,Tablet Android,22.77
1,palla,153.46
26,microfono,6.71
23,ventilatore,60.09
